RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	ADM2	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME	FULL_NAME	FULL_NAME_ND	MODIFY_DATE
1	-2654462	-3663332	65.716667	-18.166667	654300	-181000	27WXN2998591260	NQ27-11	S	FRM		IC	09					N				THINGHOLL	Þinghóll	Thingholl	1994-01-14
1	-2646932	-3654979	65.7	-15.933333	654200	-155600	28WDT5714386790	NQ27-12	T	MT		IC	21					N				HOLSKERLING	Hólskerling	Holskerling	1994-01-14
1	-2644397	-3652188	65.3	-19.85	651800	-195100	27WWN5361942379	NQ27-10	H	LKS		IC	00					N				FRIDHMUNDARVOTN	Friðmundarvötn	Fridhmundarvotn	1994-01-14
1	-2642626	-3650174	64.783333	-23.55	644700	-233300	27WUM7880386748	NQ27-13	H	BAY		IC	29					V				BREIDAVIK	Breidavík	Breidavik	1994-01-14
1	-2642618	-3650228	65.1	-22.55	650600	-223300	27WVN2718620493	NQ27-09	H	CHNM		IC	00					N				BREIDHASUND	Breiðasund	Breidhasund	1994-01-14
1	-2642083	-3649622	64.8	-14.5	644800	-143000	28WES2375486259	NQ27-16	H	STM		IC	31					N				BERUFJARDHARA	Berufjarðará	Berufjardhara	1994-01-14
1	-2642866	-3650497	63.8	-18.816667	634800	-184900	27VXL0753876567	NP27-02	H	LK		IC	00					N				BRYTALAEKIR	Brytalækir	Brytalaekir	1994-01-14
1	-2642028	-3649563	65.45	-14.066667	652700	-140400	28WET4327058928	NQ27-12	T	MT		IC	20					N				BEINAGEITARFJALL	Beinageitarfjall	Beinageitarfjall	1994-01-14
1	-2641371	-3648829	65.466667	-17.883333	652800	-175300	28WCT6644563523	NQ27-11	T	SLP		IC	09					N				ALMENNINGUR	Almenningur	Almenningur	1994-01-14
1	-2652858	-3661547	63.416667	-16.75	632500	-164500	28VDR1263233208	NP27-03	U	VALU		IC	00					V				SKEIDARDARDJUP	Skeidardardjup	Skeidardardjup	1994-01-14
1	-2652661	-3661334	64.1	-18.783333	640600	-184700	27WXM0801810037	NQ27-14	T	HLL		IC	00					N				SKALAFELL	Skálafell	Skalafell	1994-01-14
1	-2652646	-3661312	66.083333	-20.25	660500	-201500	27WWP3392829402	NQ27-06	T	PEN		IC	00					V				SKAGEN	Skagen	Skagen	1995-09-06
1	-2641588	-3649069	64.066667	-20.183333	640400	-201100	27WWM3984904698	NQ27-14	S	FRMQ		IC	03					N				ASAKOT	Ásakot	Asakot	1994-01-14
1	-2642329	-3649898	63.816667	-18.183333	634900	-181100	27VXL3863779644	NP27-02	V	HTH		IC	37					N				BLESAHRAUNSHEIDHI	Blesahraunsheiði	Blesahraunsheidhi	1994-01-14
1	-2641467	-3648937	65.183333	-16.166667	651100	-161000	28WDT4536429392	NQ27-11	T	HLL		IC	20					N				ARNARDALSMULI	Arnardalsmúli	Arnardalsmuli	1994-01-14
1	-2642233	-3649789	65.466667	-22.066667	652800	-220400	27WVN5058160884	NQ27-09	T	RK		IC	04					N				BJARTMARSSTEINN	Bjartmárssteinn	Bjartmarssteinn	1994-01-14
1	-2649276	-3657553	65.133333	-21.533333	650800	-213200	27WVN7497523420	NQ27-10	T	HLL		IC	08					N				LAGAFELL	Lágafell	Lagafell	1994-01-14
1	-2648397	-3656607	65.2	-14.483333	651200	-142900	28WET2418230843	NQ27-12	S	FRM		IC	31					N				KETILSSTADHIR	Ketilsstaðir	Ketilsstadhir	1994-01-14
1	-2648390	-3656599	65.85	-23.35	655100	-232100	27WUP9273505198	NQ27-09	S	FRM		IC	36					N				KETILSEYRI	Ketilseyri	Ketilseyri	1994-01-14
1	-2647628	-3655750	64.833333	-21.35	645000	-212100	27WVM8339289926	NQ27-13	P	PPL		IC	17					N				HVAMMUR	Hvammur	Hvammur	1994-01-14
1	-2649787	-3658114	64.883333	-21.4	645300	-212400	27WVM8105595512	NQ27-13	T	PK		IC	17					N				LITLABAULA	Litla Baula	Litla Baula	1994-01-14
1	-2647057	-3655122	65.566667	-23.4	653400	-232400	27WUN8924873723	NQ27-09	H	LK		IC	34					N				HOSUHLIDHARVATN	Hosuhlíðarvatn	Hosuhlidharvatn	1994-01-14
1	-2651527	-3660050	65.35	-14.416667	652100	-142500	28WET2714747588	NQ27-12	S	FRM		IC	20					N				RANGA	Rangá	Ranga	1994-01-14
1	-2652993	-3661705	66.433333	-22.4	662600	-222400	27WVP3754368911	NQ27-05	T	CLF		IC	19					N				SKOFNABERG	Skófnaberg	Skofnaberg	1994-01-14
1	-2650103	-3658453	65.216667	-21.716667	651300	-214300	27WVN6647932792	NQ27-10	S	FRM		IC	08					N				MAGNUSSKOGAR	Magnússkógar	Magnusskogar	1994-01-14
1	-2652841	-3661530	65.366667	-14.816667	652200	-144900	28WET0852749332	NQ27-12	S	FRM		IC	20					N				SKEGGJASTADHIR	Skeggjastaðir	Skeggjastadhir	1994-01-14
1	-2646611	-3654639	65.65	-15	653900	-150000	28WET0000080899	NQ27-12	P	PPL		IC	20					N				HOF	Hof	Hof	1994-01-14
1	-2644613	-3652432	66.133333	-16.5	660800	-163000	28WDU3228135583	NQ27-07	S	FRMQ		IC	21					N				GEIRASEL	Geirasel	Geirasel	1994-01-14
1	-2642595	-3650198	64.133333	-16.033333	640800	-160200	28WDS4970012280	NQ27-15	S	FRM		IC	06					N				BREIDHABOLSTADHUR	Breiðabólstaður	Breidhabolstadhur	1994-01-14
1	-2642795	-3650421	65.816667	-21.416667	654900	-212500	27WVN8095399539	NQ27-10	T	HLL		IC	30			495		N			Fjall	BRUARARFJALL	Brúarárfjall	Bruararfjall	1996-09-06
1	-2642192	-3649741	65.783333	-14.316667	654700	-141900	28WET3127795930	NQ27-12	T	ISL		IC	20					V				BJARNAR	Bjarnar	Bjarnar	1994-01-14
1	-2641950	-3649469	66.166667	-17	661000	-170000	28WDU0983239927	NQ27-07	S	FRM		IC	21					N				BANGASTADHIR	Bangastaðir	Bangastadhir	1994-01-14
1	-2641935	-3649452	65.516667	-17.05	653100	-170300	28WDT0521367582	NQ27-11	S	FRM		IC	32					N				BALDURSHEIMUR	Baldursheimur	Baldursheimur	1994-01-14
1	-2643502	-3651202	65.683333	-18.816667	654100	-184900	27WXN0030586356	NQ27-11	T	PK		IC	00					N				EIRIKSHNUKUR	Eiríkshnúkur	Eirikshnukur	1994-01-14
1	-2650191	-3658561	66.016667	-21.55	660100	-213300	27WVP7505421877	NQ27-05	T	SLP		IC	30					N				MELAFOLDIR	Melafoldir	Melafoldir	1994-01-14
1	-2654519	-3663396	65.883333	-19.866667	655300	-195200	27WWP5167107373	NQ27-10	S	FRM		IC	28					N				THORBJARGARSTADHIR	Þorbjargarstaðir	Thorbjargarstadhir	1994-01-14
1	-2645065	-3652926	64.883333	-13.966667	645300	-135800	28WES4893995852	NQ27-16	T	MT		IC	31					N				GRAFELL	Gráfell	Grafell	1994-01-14
1	-2643124	-3650780	65.15	-22.4	650900	-222400	27WVN3435525900	NQ27-09	T	ISLS		IC	08					N				DEILDAREY	Deildarey	Deildarey	1994-01-14
1	-2643436	-3651128	66.266667	-15.016667	661600	-150100	28WDU9925149634	NQ27-07	H	LK		IC	21					N				EIDHISVATN	Eiðisvatn	Eidhisvatn	1994-01-14
1	-2642676	-3650293	65.916667	-18.583333	655500	-183500	27WXP1002012740	NQ27-11	S	FRM		IC	09					N				BREKKA	Brekka	Brekka	1994-01-14
1	-2649961	-3658299	64.033333	-17.516667	640200	-173100	28WCS7707503156	NQ27-15	T	MT		IC	37					V				LOFTSARHNJUKUR	Loftsárhnjúkur	Loftsarhnjukur	1994-01-14
1	-2642371	-3649944	64.85	-23.333333	645100	-232000	27WUM8937193777	NQ27-13	S	FRM		IC	29					N				BODHVARSHOLT	Böðvarsholt	Bodhvarsholt	1994-01-14
1	-2642347	-3649917	65.533333	-19.3	653200	-191800	27WWN7855768956	NQ27-10	T	SLP		IC	28					N				BLONDUHLIDH	Blönduhlíð	Blonduhlidh	1994-01-14
1	-2654268	-3663114	64.916667	-15.7	645500	-154200	28WDS6688899351	NQ27-15	H	STM		IC	20					N				SYDHRADRAG	Syðradrag	Sydhradrag	1994-01-14
1	-2654718	-3663620	65.983333	-15.033333	655900	-150200	28WDU9848618053	NQ27-12	T	HLL		IC	20					N				THRILAEKJAHAEDH	Þrílækjahæð	Thrilaekjahaedh	1994-01-14
1	-2650542	-3658936	64.966667	-20.433333	645800	-202600	27WWN2675504860	NQ27-14	H	LK		IC	00					N				MJOAVATN	Mjóavatn	Mjoavatn	1994-01-14
1	-2648028	-3656210	65.366667	-18.25	652200	-181500	27WXN2786952110	NQ27-11	S	FRM		IC	09					N				JORUNNARSTADHIR	Jórunnarstaðir	Jorunnarstadhir	1994-01-14
1	-2652855	-3661550	63.716667	-20.3	634300	-201800	27VWL3458465632	NP27-02	S	RUIN		IC	23					N				SKEIDH	Skeið	Skeidh	1994-01-14
1	-2655431	-3664389	64.183333	-15.816667	641100	-154900	28WDS6031817698	NQ27-15	S	FRM		IC	06					N				VAGNSTADHIR	Vagnstaðir	Vagnstadhir	1994-01-14
1	-2645729	-3653656	63.816667	-22.666667	634900	-224000	27VVL1795377656	NP27-01	T	HLL		IC	10					V				HALEYJABUNGA	Háleyjabunga	Haleyjabunga	1994-01-14
1	-2643845	-3651588	64.833333	-22.7	645000	-224200	27WVM1934290963	NQ27-13	H	STM		IC	29					N				FASKRUDH	Fáskrúð	Faskrudh	1994-01-14
1	-2642854	-3650484	64.266667	-21.166667	641600	-211000	27WVM9192626741	NQ27-13	S	FRM		IC	03					N				BRUSASTADHIR	Brúsastaðir	Brusastadhir	1994-01-14
1	-2643584	-3651294	65.666667	-17.45	654000	-172700	28WCT8737684951	NQ27-11	H	LK		IC	32					N				ENGIVATN	Engivatn	Engivatn	1994-01-14
1	-2641823	-3649327	65.283333	-13.75	651700	-134500	28WET5831840610	NQ27-12	S	FRM		IC	20					N				BAEJARSTAEDHI	Bæjarstæði	Baejarstaedhi	1994-01-14
1	-2641311	-3648763	64.883333	-14.033333	645300	-140200	28WES4578295802	NQ27-16	T	MT		IC	31					N				ALFTAFELL	Álftafell	Alftafell	1994-01-14
1	-2644925	-3652775	65.716667	-19.4	654300	-192400	27WWN7341789264	NQ27-10	H	STM		IC	28					N				GLJUFURA	Gljúfurá	Gljufura	1994-01-14
1	-2644919	-3652769	64.683333	-21.7	644100	-214200	27WVM6660173348	NQ27-13	S	FRM		IC	17					N				GLJUFURA	Gljúfurá	Gljufura	1994-01-14
1	-2644232	-3652017	66.166667	-15.033333	661000	-150200	28WDU9849738488	NQ27-07	H	STM		IC	00					N				FOSSA	Fossá	Fossa	1994-01-14
1	-2652042	-3660640	66.116667	-16.4	660700	-162400	28WDU3675333621	NQ27-07	S	FRM		IC	21					N				SANDFELLSHAGI	Sandfellshagi	Sandfellshagi	1994-01-14
1	-2650970	-3659233	65.566667	-13.9	653400	-135400	28WET5076972055	NQ27-12	P	PPL		IC	20					V				NARDHVIK	Nardhvik	Nardhvik	1994-01-14
1	-2653586	-3662363	65.9	-20.283333	655400	-201700	27WWP3265408950	NQ27-10	S	FRM		IC	05					N				STEINNYJARSTADHIR	Steinnýjarstaðir	Steinnyjarstadhir	1994-01-14
1	-2652152	-3660766	65.566667	-15.05	653400	-150300	28WDT9769271612	NQ27-12	H	STM		IC	20					N				SAUDHA	Sauðá	Saudha	1994-01-14
1	-2655414	-3664369	65.716667	-18	654300	-180000	28WCT6237391615	NQ27-11	V	HTH		IC	32					N				VADHLAHEIDHI	Vaðlaheiði	Vadhlaheidhi	1994-01-14
1	-2651242	-3659716	66.033333	-22.733333	660200	-224400	27WVP2144124711	NQ27-05	P	PPL		IC	00					N				OGUR	Ögur	Ogur	1994-01-14
1	-2652741	-3661422	64.55	-19.933333	643300	-195600	27WWM5114358734	NQ27-14	T	SLP		IC	00					N				SKALPANES	Skálpanes	Skalpanes	1994-01-14
1	-2645211	-3653085	64.883333	-15.666667	645300	-154000	28WDS6842695619	NQ27-15	H	STM		IC	20					N				GRJOTA	Grjótá	Grjota	1994-01-14
1	-2642897	-3650533	65.183333	-15.4	651100	-152400	28WDT8126728946	NQ27-12	H	LK		IC	20					N				BUDHARVATN	Búðarvatn	Budharvatn	1994-01-14
1	-2643661	-3651397	65.766667	-20.266667	654600	-201600	27WWN3358794098	NQ27-10	S	FRM		IC	05					N				EYJARKOT	Eyjarkot	Eyjarkot	1994-01-14
1	-2645929	-3653875	64.833333	-21.316667	645000	-211900	27WVM8497489918	NQ27-13	S	FRM		IC	17					N				HAREKSSTADHIR	Háreksstaðir	Hareksstadhir	1994-01-14
1	-2645918	-3653862	63.916667	-16.616667	635500	-163700	28VDR2069688733	NP27-03	T	SLP		IC	06					N				HAOXL	Háöxl	Haoxl	1994-01-14
1	-2643977	-3651737	65.55	-19.55	653300	-193300	27WWN6696370525	NQ27-10	S	FRM		IC	28					N				FJALL	Fjall	Fjall	1994-01-14
1	-2646270	-3654261	65.35	-14.016667	652100	-140100	28WET4576247819	NQ27-12	T	MT		IC	20					N				HERFELL	Herfell	Herfell	1994-01-14
1	-2652484	-3661124	64.133333	-21.933333	640800	-215600	27WVM5456812205	NQ27-13	T	PEN		IC	10					V				SELTJARNES	Seltjarnes	Seltjarnes	1994-01-14
1	-2650715	-3659120	65.816667	-22.45	654900	-222700	27WVP3372200241	NQ27-09	S	FRM		IC	19					N				MULI	Múli	Muli	1994-01-14
1	-2648176	-3656371	65.783333	-20.233333	654700	-201400	27WWN3509195974	NQ27-10	S	FRM		IC	05					N				KAMBAKOT	Kambakot	Kambakot	1994-01-14
1	-2653996	-3662815	64.083333	-21.15	640500	-210900	27WVM9268506309	NQ27-13	T	HLL		IC	03					N				SULUFELL	Súlufell	Sulufell	1994-01-14
1	-2655509	-3664472	64.033333	-18.3	640200	-181800	27WXM3187503523	NQ27-14	T	VAL		IC	00					N				VARMARDALUR	Varmárdalur	Varmardalur	1994-01-14
1	-2652812	-3661497	64.283333	-15.05	641700	-150300	28WDS9757928588	NQ27-15	T	PK		IC	06					N				SKARDHSTINDUR	Skarðstindur	Skardhstindur	1994-01-14
1	-2648787	-3657031	66.45	-20.916667	662700	-205500	27WWP0371570072	NQ27-05	H	BNK		IC	00					N				KOLKUGRUNN	Kolkugrunn	Kolkugrunn	1994-01-14
1	-2647853	-3656002	65.733333	-19.233333	654400	-191400	27WWN8101191326	NQ27-10	S	FRM		IC	28					N				INGVELDARSTADHIR	Ingveldarstaðir	Ingveldarstadhir	1994-01-14
1	-2647847	-3655995	63.8	-16.65	634800	-163900	28VDR1872575778	NP27-03	T	HDLD		IC	06					N				INGOLFSHOFDHI	Ingólfshöfði	Ingolfshofdhi	1998-04-03
1	-2650105	-3658456	64.733333	-23.8	644400	-234800	27WUM6668081682	NQ27-13	H	RF		IC	29					N			Rif	MALARRIF	Malarrif	Malarrif	1995-09-06
1	-2653674	-3662455	65.933333	-19.4	655600	-192400	27WWP7280213407	NQ27-10	S	FRM		IC	28					N				STORABREKKA	Stóra Brekka	Stora Brekka	1994-01-14
1	-2653669	-3662449	64.616667	-21.8	643700	-214800	27WVM6173665975	NQ27-13	T	HLL		IC	17					N				STORABORG	Stóraborg	Storaborg	1994-01-14
1	-2653182	-3661909	65.65	-18.6	653900	-183600	27WXN1039783006	NQ27-11	T	RDGE		IC	09					N				SLEMBIMULI	Slembimúli	Slembimuli	1994-01-14
1	-2651467	-3659974	65.566667	-24	653400	-240000	27WUN6157674911	NQ27-09	H	FJD		IC	34					V				PATRIXFJORD	Patrix Fjord	Patrix Fjord	1998-04-03
1	-2646677	-3654714	64.566667	-14.733333	643400	-144400	28WES1277860189	NQ27-16	T	VAL		IC	31					N				HOFSDALUR	Hofsdalur	Hofsdalur	1994-01-14
1	-2641609	-3649093	65.35	-19.883333	652100	-195300	27WWN5196647923	NQ27-10	H	LK		IC	05					N				ASENDATJORN	Ásendatjörn	Asendatjorn	1994-01-14
1	-2641602	-3649084	65.05	-18.8	650300	-184800	27WXN0353415830	NQ27-11	H	LKS		IC	00					N				ASBJARNARVOTN	Ásbjarnarvötn	Asbjarnarvotn	1994-01-14
1	-2645006	-3652861	65.083333	-13.816667	650500	-134900	28WET5562618263	NQ27-12	T	MT		IC	31					N				GRAENAFELL	Grænafell	Graenafell	1994-01-14
1	-2646508	-3654520	65.766667	-16.6	654600	-163600	28WDT2672594836	NQ27-11	S	FRMQ		IC	32					N				HLIDHARHAGI	Hlíðarhagi	Hlidharhagi	1994-01-14
1	-2646257	-3654239	65.833333	-13.5	655000	-133000	28WEU6851902151	NQ27-12	U	VALU		IC	00					N				HERADHSFLOADJUP	Héraðsflóadjúp	Heradhsfloadjup	1994-01-14
1	-2649150	-3657417	64.85	-13.933333	645100	-135600	28WES5058092164	NQ27-16	T	MT		IC	31					N				KUMLAFELL	Kumlafell	Kumlafell	1994-01-14
1	-2645154	-3653025	65.866667	-22.8	655200	-224800	27WVP1788706226	NQ27-09	T	PK		IC	36					N				GRIMSHOLL	Grimshóll	Grimsholl	1994-01-14
1	-2642668	-3650285	65.516667	-21.316667	653100	-211900	27WVN8535666075	NQ27-10	S	FRM		IC	30					N				BREKKA	Brekka	Brekka	1994-01-14
1	-2645230	-3653107	64.366667	-19.65	642200	-193900	27WWM6516138566	NQ27-14	T	SLP		IC	03					N				GRJOTARLEITIR	Grjótárleitir	Grjotarleitir	1994-01-14
1	-2642448	-3650033	64.15	-21.45	640900	-212700	27WVM7810813807	NQ27-13	T	HLLS		IC	15					N				BORGARHOLAR	Borgarhólar	Borgarholar	1994-01-14
1	-2649568	-3657875	65.85	-14.716667	655100	-144300	28WEU1293503220	NQ27-12	H	RF		IC	20					N				LATRAR	Látrar	Latrar	1994-01-14
1	-2651054	-3659502	65.6	-23.766667	653600	-234600	27WUN7249978130	NQ27-09	P	PPL		IC	34					N				NORDHURBOTN	Norðurbotn	Nordhurbotn	1994-01-14
1	-2651049	-3659494	64.833333	-21.3	645000	-211800	27WVM8576589914	NQ27-13	T	VAL		IC	17					V				NORDHURARD	Nordhurárd	Nordhurard	1994-01-14
1	-2651049	-3659496	64.833333	-21.3	645000	-211800	27WVM8576589914	NQ27-13	T	VAL		IC	17					N				NORDHURARDALUR	Norðurárdalur	Nordhurardalur	1994-01-14
1	-2652559	-3661214	64.683333	-21.216667	644100	-211300	27WVM8966273181	NQ27-13	S	FRM		IC	07					N				SIGNYJARSTADHIR	Signýjarstaðir	Signyjarstadhir	1994-01-14
1	-2650775	-3659186	65.7	-18.166667	654200	-181000	27WXN3006989404	NQ27-11	S	FRM		IC	09					N				MYRARLON	Mýrarlón	Myrarlon	1994-01-14
1	-2654080	-3662909	63.833333	-18.85	635000	-185100	27VXL0577280224	NP27-02	T	HLL		IC	00					N				SVARTAFELL	Svartafell	Svartafell	1994-01-14
1	-2647456	-3655556	66.4	-15.75	662400	-154500	28WDU6649564697	NQ27-07	T	HDLD		IC	21					N				HUNDSNES	Hundsnes	Hundsnes	1994-01-14
1	-2648874	-3657131	64.083333	-21.9	640500	-215400	27WVM5611106610	NQ27-13	A	ADMD		IC	39					V				KOPAVOGUR	Kópavogur	Kopavogur	2004-03-10
1	-2648874	6291132	64.083333	-21.9	640500	-215400	27WVM5611106610	NQ27-13	A	ADMD		IC	39					N			bær	KOPAVOGSBAER	Kópavogsbær	Kopavogsbaer	2004-03-10
1	-2647270	-3655389	63.633333	-18.5	633800	-183000	27VXL2385658578	NP27-02	S	FRM		IC	37					V				HRISNES	Hrísnes	Hrisnes	1994-01-14
1	-2647252	-3655330	64.783333	-21.6	644700	-213600	27WVM7147784443	NQ27-13	S	FRMQ		IC	17					N				HREDHAVATNSSEL	Hreðavatnssel	Hredhavatnssel	1994-01-14
1	-2642334	-3649903	66.483333	-16.25	662900	-161500	28WDU4434674342	NQ27-07	S	FRM		IC	21					N				BLIKALON	Blikalón	Blikalon	1994-01-14
1	-2641509	-3648983	65.583333	-17.483333	653500	-172900	28WCT8547875729	NQ27-11	S	FRMQ		IC	32					N				ARNARSTADHIR	Arnarstaðir	Arnarstadhir	1994-01-14
1	-2645993	-3653942	65.883333	-23.633333	655300	-233800	27WUP7996409424	NQ27-09	P	PPL		IC	36					N				HAUKADALUR	Haukadalur	Haukadalur	1994-01-14
1	-2644814	-3652648	65.016667	-22.566667	650100	-223400	27WVN2617311227	NQ27-09	S	FRM		IC	29					N				GILSBAKKI	Gilsbakki	Gilsbakki	1994-01-14
1	-2646329	-3654323	65.983333	-22.883333	655900	-225300	27WVP1447619336	NQ27-09	S	FRM		IC	36					N				HESTUR	Hestur	Hestur	1994-01-14
1	-2647721	-3655849	66.433333	-23.016667	662600	-230100	27WVP1003969663	NQ27-05	T	HLL		IC	19					N				HVESTA	Hvesta	Hvesta	1994-01-14
1	-2647710	9214547	64	-21.2	640000	-211200	27WVL9021897030	NQ27-13	A	ADMD		IC	42					N			bær	HVERAGERDHISBAER	Hveragerðisbær	Hveragerdhisbaer	2004-03-11
1	-2649929	-3658263	63.933333	-19.283333	635600	-191700	27VWL8415890718	NP27-02	T	MT		IC	23					N				LJOSARTUNGUR	Ljósártungur	Ljosartungur	1994-01-14
1	-2649917	-3658249	65.133333	-21.733333	650800	-214400	27WVN6559223514	NQ27-10	H	STM		IC	08					N				LJA	Ljá	Lja	1994-01-14
1	-2642443	-3650028	64.216667	-15.8	641300	-154800	28WDS6117421402	NQ27-15	V	HTH		IC	06					N				BORGARHAFNARHEIDHI	Borgarhafnarheiði	Borgarhafnarheidhi	1994-01-14
1	-2641620	-3649105	65.35	-14.3	652100	-141800	28WET3257747643	NQ27-12	S	FRM		IC	31					N				ASGEIRSSTADHIR	Ásgeirsstaðir	Asgeirsstadhir	1994-01-14
1	163082	200186	64.441667	-22.166667	642630	-221000	27WVM4384146748	NQ27-13	T	RK		IC	01					D			Sker	LAMBASKER	Lambasker	Lambasker	1996-04-25
1	186319	231886	65.816667	-20.316667	654900	-201900	27WWN3123699645	NQ27-10	H	STM		IC	05					N			Á	HRAFNA	Hrafná	Hrafna	1996-09-06
1	185907	231257	65.983333	-21.616667	655900	-213700	27WVP7199418190	NQ27-10	T	PK		IC	30			635		N			Hnúkur	LITLIHNUKUR	Litli-Hnúkur	Litli-Hnukur	1996-09-06
1	-2648934	-3657190	64.016667	-19.466667	640100	-192800	27WWL7494899773	NQ27-14	T	PK		IC	23					V				KRAKALINDUR	Krakalindur	Krakalindur	1994-01-14
1	-2647991	-3651792	66.033333	-16.45	660200	-162700	28WDU3428024385	NQ27-07	H	STM		IC	00					V				FJOLLUM	Fjöllum	Fjollum	1998-04-03
1	-2653798	-3662585	65.183333	-22.266667	651100	-221600	27WVN4068129482	NQ27-09	S	FRM		IC	08					N				STORIGALTARDALUR	Stóri Galtardalur	Stori Galtardalur	1994-01-14
1	-2651865	-3660448	65.133333	-21.35	650800	-212100	27WVN8357823360	NQ27-10	T	HLL		IC	08					N				RJUPNAFELL	Rjúpnafell	Rjupnafell	1994-01-14
1	-2650872	-3659292	66.083333	-20.083333	660500	-200500	27WWP4146729502	NQ27-06	S	FRM		IC	28					N				NEDHRANES	Neðranes	Nedhranes	1994-01-14
1	-2655679	-3664658	65.933333	-21.466667	655600	-212800	27WVP7876412558	NQ27-10	S	FRM		IC	30					N				VEIDHILEYSA	Veiðileysa	Veidhileysa	1994-01-14
1	-2649217	-3657491	65.2	-21.233333	651200	-211400	27WVN8907930765	NQ27-10	S	FRM		IC	30					N				KVISLASEL	Kvíslasel	Kvislasel	1994-01-14
1	-2647581	-3655700	65.8	-18.316667	654800	-181900	27WXP2271000239	NQ27-11	T	MT		IC	09					N				HVAMMSFJALL	Hvammsfjall	Hvammsfjall	1994-01-14
1	-2643060	-3650710	66.483333	-16.216667	662900	-161300	28WDU4583074313	NQ27-07	T	HLL		IC	21					N				DALKROSS	Dalkross	Dalkross	1994-01-14
1	-2643053	-3650703	65.25	-14.333333	651500	-142000	28WET3114336482	NQ27-12	S	FRM		IC	31					N				DALHUS	Dalhús	Dalhus	1994-01-14
1	-2643546	-3651250	63.633333	-17.833333	633800	-175000	28VCR5963759267	NP27-03	H	STM		IC	37					N				ELDVATN	Eldvatn	Eldvatn	1994-01-14
1	-2645298	-3653183	65.466667	-21.866667	652800	-215200	27WVN5984660742	NQ27-10	S	FRM		IC	04					N				GROUSTADHIR	Gróustaðir	Groustadhir	1994-01-14
1	-2642620	-3650230	65.333333	-14.4	652000	-142400	28WET2794145738	NQ27-12	S	FRM		IC	31					N				BREIDHAVADH	Breiðavað	Breidhavadh	1994-01-14
1	-2644121	-3651896	66.1	-19.166667	660600	-191000	27WWP8287332269	NQ27-06	H	BAY		IC	28					N				FLJOTAVIK	Fljótavík	Fljotavik	1994-01-14
1	-2645652	-3653575	63.866667	-19.483333	635200	-192900	27VWL7453183042	NP27-02	T	MT		IC	23					N				HAGAFELL	Hagafell	Hagafell	1994-01-14
1	-2647115	-3655184	64.283333	-15.216667	641700	-151300	28WDS8951028605	NQ27-15	T	ISL		IC	06					N				HRAFNSEY	Hrafnsey	Hrafnsey	1994-01-14
1	-2647103	-3655171	66.05	-23.65	660300	-233900	27WUP7999028020	NQ27-05	T	PROM		IC	36					N				HRAFNASKALARNUPUR	Hrafnaskálarnúpur	Hrafnaskalarnupur	1994-01-14
1	186807	232532	65.766667	-21.416667	654600	-212500	27WVN8091693966	NQ27-10	T	RK		IC	30					N				DRELLIR	Drellir	Drellir	1996-09-06
1	186827	232562	65.766667	-21.4	654600	-212400	27WVN8168093961	NQ27-10	T	RK		IC	30					N			Sker	AEDHARSKER	Æðarsker	AEdharsker	1996-09-06
1	186836	232576	65.6	-21.366667	653600	-212200	27WVN8309875375	NQ27-10	T	PT		IC	30					N			Nes	BAEJARNES	Bæjarnes	Baejarnes	1996-09-06
1	-2655648	-3664624	64.933333	-13.7	645600	-134200	28WET6145301656	NQ27-16	H	COVE		IC	31					N				VATTARNESBOT	Vattarnesbót	Vattarnesbot	1994-01-14
1	-2649376	-3657677	64.85	-20.783333	645100	-204700	27WWM1027591755	NQ27-14	T	HLLS		IC	00					V				LAMBATUNGUR	Lambatungur	Lambatungur	1994-01-14
1	-2655345	-3664296	64.883333	-22.866667	645300	-225200	27WVM1160096756	NQ27-13	T	SPUR		IC	29					N				URDHARMULI	Urðarmúli	Urdharmuli	1994-01-14
1	-2655340	-3664290	65.433333	-20.516667	652600	-203100	27WWN2242256836	NQ27-10	T	PK		IC	35					N				URDHARFELL	Urðarfell	Urdharfell	1994-01-14
1	-2655333	-3664283	65.983333	-18.55	655900	-183300	27WXP1124720225	NQ27-11	P	PPL		IC	09					V				UPSNIRCHURCH	Upsnir Church	Upsnir Church	1994-01-14
1	-2653571	-3662346	65.466667	-17.3	652800	-171800	28WCT9345462411	NQ27-11	T	HLL		IC	32					N				STEINFELL	Steinfell	Steinfell	1994-01-14
1	-2653279	-3662017	64.816667	-13.933333	644900	-135600	28WES5064388449	NQ27-16	T	PK		IC	31					N				SNAEHVAMMSTINDUR	Snæhvammstindur	Snaehvammstindur	1994-01-14
1	-2651613	-3660149	65.983333	-22.116667	655900	-220700	27WVP4928718504	NQ27-09	T	HLL		IC	19					N				RAUDHINUPUR	Rauðinúpur	Raudhinupur	1994-01-14
1	-2650456	-3658847	65.9	-19.066667	655400	-190400	27WWP8808010121	NQ27-10	T	PASS		IC	28					N				MIDHSKARDH	Miðskarð	Midhskardh	1994-01-14
1	-2650432	-3658822	65.35	-22.4	652100	-222400	27WVN3485048186	NQ27-09	T	RK		IC	08					N				MIDHLEIDHARBODHI	Miðleiðarboði	Midhleidharbodhi	1994-01-14
